Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
A - 38058,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Anciškių girininkija,956,89,0.3,6678,0003,0061,Plynas kirtimas,2017-10-24,2017-12-31
A - 38058,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Anciškių girininkija,956,"92,95",2.7,6678,0003,0061,Plynas kirtimas,2017-10-24,2017-12-31
A - 9073,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Anciškių girininkija,10,7,1.4,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9073,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Anciškių girininkija,13,4,1.9,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9073,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Anciškių girininkija,2,10,0.1,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9073,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Anciškių girininkija,2,15,2.4,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9073,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Anciškių girininkija,3,2,0.6,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9073,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Anciškių girininkija,3,3,3.2,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9073,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Anciškių girininkija,5,14,0.8,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9073,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Anciškių girininkija,5,5,1.1,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9073,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Anciškių girininkija,5,8,0.4,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9073,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Anciškių girininkija,9,11,0.3,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9078,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Anciškių girininkija,57,10,0.9,0,0,0,Plynas kirtimas,2017-01-25,2017-12-31
A - 9078,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Anciškių girininkija,58,12,1.8,0,0,0,Plynas kirtimas,2017-01-25,2017-12-31
A - 9279,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Anciškių girininkija,27,9,3.3,0,0,0,Plynas kirtimas,2017-09-28,2017-12-31
A - 9279,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Anciškių girininkija,31,11,0.6,0,0,0,Plynas kirtimas,2017-09-28,2017-12-31
A - 9289,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Anciškių girininkija,8,6,2.6,0,0,0,Plynas kirtimas,2017-10-23,2017-12-31
A - 31314,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,123,55a,0.2,6636,0001,0040,Atrankinis kirtimas,2017-01-02,2017-12-31
A - 31314,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,123,"56a,57a",3.0,6636,0001,0040,Plynas kirtimas,2017-01-02,2017-12-31
A - 31333,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,381,"4a,4b,4c,5a,5b",1.6,6654,0007,0035,Plynas kirtimas,2017-01-06,2017-12-31
A - 31333,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,381,"5c,10,13,8",1.7,6654,0007,0035,Plynas kirtimas,2017-01-06,2017-12-31
A - 31334,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,381,7,1.5,6654,0007,0035,Atvejinis kirtimas,2017-01-06,2017-12-31
A - 31341,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,137,"1a,1b,3,7a",1.8,6662,0005,0126,Plynas kirtimas,2017-01-13,2017-12-31
A - 31388,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,164,"31,32",1.1,6636,0001,0027,Plynas kirtimas,2017-02-03,2017-12-31
A - 31394,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,162,21,1.7,6662,0005,0075,Plynas kirtimas,2017-02-08,2017-12-31
A - 31395,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,157,8a,0.1,6662,0005,0131,Atvejinis kirtimas,2017-02-08,2017-12-31
A - 31395,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,158,1b,1.2,6662,0005,0131,Atvejinis kirtimas,2017-02-08,2017-12-31
A - 31400,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,146,68b,0.8,6636,0001,0032,Atrankinis kirtimas,2017-02-13,2017-12-31
A - 31400,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,146,68d,0.7,6636,0001,0032,Atrankinis kirtimas,2017-02-13,2017-12-31
A - 34201,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,146,68c,0.3,6636,0001,0032,Plynas kirtimas,2017-02-13,2017-12-31
A - 34201,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,166,3a,0.7,6636,0001,0032,Plynas kirtimas,2017-02-13,2017-12-31
A - 34209,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,15,"12a,13a,13b",2.3,6654,0001,0001,Plynas kirtimas,2017-02-17,2017-12-31
A - 34209,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,15,13a,0.7,6654,0001,0001,Plynas kirtimas,2017-02-17,2017-12-31
A - 34209,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,15,"7a,13a",0.7,6654,0001,0001,Plynas kirtimas,2017-02-17,2017-12-31
A - 34221,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,179,"88a,88b",0.4,6672,0001,0107,Atrankinis kirtimas,2017-02-24,2017-12-31
A - 34221,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,197,"4a,14",1.3,6672,0001,0107,Plynas kirtimas,2017-02-24,2017-12-31
A - 34223,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,383,2,0.6,6654,0008,0376,Plynas kirtimas,2017-02-24,2017-12-31
A - 34234,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,370,95,0.6,6662,0003,0077,Atrankinis kirtimas,2017-03-14,2017-12-31
A - 34235,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,197,"4a,14,7b",1.5,6672,0001,0108,Plynas kirtimas,2017-03-17,2017-12-31
A - 34235,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,197,"7a,16a,33a",1.8,6672,0001,0108,Atrankinis kirtimas,2017-03-17,2017-12-31
A - 34258,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,383,73a,0.2,6654,0008,0082,Atvejinis kirtimas,2017-05-09,2017-12-31
A - 34258,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,383,89b,0.3,6654,0008,0082,Atvejinis kirtimas,2017-05-09,2017-12-31
A - 34259,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,391,5a,0.5,6655,0003,0037,Plynas kirtimas,2017-05-09,2017-12-31
A - 34260,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,383,"61a,74a",0.7,6654,0008,0082,Plynas kirtimas,2017-05-09,2017-12-31
A - 34260,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,383,73b,0.3,6654,0008,0082,Atrankinis kirtimas,2017-05-09,2017-12-31
A - 34260,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,383,92a,0.7,6654,0008,0082,Plynas kirtimas,2017-05-09,2017-12-31
A - 34262,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,160,29,0.6,6662,0005,0111,Atrankinis kirtimas,2017-05-12,2017-12-31
A - 34270,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,197,"27a,28b",0.8,6672,0001,0075,Plynas kirtimas,2017-05-19,2017-12-31
A - 34277,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,196,1a,0.2,6672,0001,0106,Plynas kirtimas,2017-05-23,2017-12-31
A - 34277,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,196,2a,0.3,6672,0001,0106,Plynas kirtimas,2017-05-23,2017-12-31
A - 34278,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,197,24a,0.3,6672,0001,0071,Plynas kirtimas,2017-05-23,2017-12-31
A - 34280,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,122,"25,27",0.5,6636,0001,0119,Plynas kirtimas,2017-05-25,2017-12-31
A - 34280,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,122,"31a,31b",0.5,6636,0001,0119,Plynas kirtimas,2017-05-25,2017-12-31
A - 34281,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,122,40a,0.2,6636,0001,0119,Plynas kirtimas,2017-05-25,2017-12-31
A - 34289,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,161,15a,0.2,6662,0005,0051,Plynas kirtimas,2017-06-02,2017-12-31
A - 34952,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,20,17,0.5,6654,0001,0108,Atvejinis kirtimas,2017-06-13,2017-12-31
A - 34952,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,20,22b,0.2,6654,0001,0108,Atvejinis kirtimas,2017-06-13,2017-12-31
A - 34952,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,20,24b,0.4,6654,0001,0108,Plynas kirtimas,2017-06-13,2017-12-31
A - 34954,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,20,21a,0.2,6654,0001,0108,Plynas sanitarinis kirtimas (TN),2017-06-16,2017-12-31
A - 34984,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,123,44a,0.2,6636,0001,0114,Atvejinis kirtimas,2017-07-11,2017-12-31
A - 34985,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,124,"10a,10b",1.3,6636,0001,0115,Atvejinis kirtimas,2017-07-11,2017-12-31
A - 34986,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,370,"1,2",1.3,6662,0003,0112,Plynas kirtimas,2017-07-11,2017-12-31
A - 34986,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,370,"20,21",0.5,6662,0003,0112,Plynas kirtimas,2017-07-11,2017-12-31
A - 38001,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,143,21,0.4,6662,0005,0111,Plynas kirtimas,2017-07-25,2017-12-31
A - 38001,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,160,3,0.6,6662,0005,0111,Plynas kirtimas,2017-07-25,2017-12-31
A - 38012,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,122,91a,0.2,6636,0001,0054,Atrankinis kirtimas,2017-08-18,2017-12-31
A - 38012,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,122,93,0.3,6636,0001,0054,Atvejinis kirtimas,2017-08-18,2017-12-31
A - 38012,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,146,12a,0.1,6636,0001,0054,Atrankinis kirtimas,2017-08-18,2017-12-31
A - 38013,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,122,92a,0.2,6636,0001,0055,Atrankinis kirtimas,2017-08-18,2017-12-31
A - 38013,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,122,92b,0.2,6636,0001,0055,Plynas kirtimas,2017-08-18,2017-12-31
A - 38013,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,146,12b,0.8,6636,0001,0055,Atrankinis kirtimas,2017-08-18,2017-12-31
A - 38013,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,146,7,0.3,6636,0001,0055,Plynas kirtimas,2017-08-18,2017-12-31
A - 38019,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,124,31a,0.5,6636,0001,0113,Plynas kirtimas,2017-08-29,2017-12-31
A - 38019,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,124,"33b,36,37",1.6,6636,0001,0113,Plynas kirtimas,2017-08-29,2017-12-31
A - 38019,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,124,61b,0.1,6636,0001,0113,Plynas kirtimas,2017-08-29,2017-12-31
A - 38020,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,123,51a,0.5,6636,0001,0113,Plynas kirtimas,2017-08-29,2017-12-31
A - 38034,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,37,15,6.7,6654,0007,0005,Atvejinis kirtimas,2017-09-20,2017-12-31
A - 38034,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,37,18b,0.1,6654,0007,0005,Atvejinis kirtimas,2017-09-20,2017-12-31
A - 38034,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,37,7,0.7,6654,0007,0005,Atvejinis kirtimas,2017-09-20,2017-12-31
A - 38035,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,37,"17,17a",0.5,6654,0007,0005,Plynas kirtimas,2017-09-20,2017-12-31
A - 38035,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,37,"7a,7b",1.0,6654,0007,0005,Plynas kirtimas,2017-09-20,2017-12-31
A - 38035,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,38,"3a,18a",0.3,6654,0007,0005,Plynas kirtimas,2017-09-20,2017-12-31
A - 38036,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,38,1,0.4,6654,0007,0005,Atvejinis kirtimas,2017-09-20,2017-12-31
A - 38036,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,38,13,2.3,6654,0007,0005,Atvejinis kirtimas,2017-09-20,2017-12-31
A - 38037,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,366,"38a,46a,46b,56a",3.4,6662,0001,0322,Plynas kirtimas,2017-09-22,2017-12-31
A - 38045,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,38,12a,0.2,6654,0007,0124,Plynas sanitarinis kirtimas (TN),2017-10-09,2017-12-31
A - 38045,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,38,19a,0.9,6654,0007,0124,Plynas kirtimas,2017-10-09,2017-12-31
A - 38067,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gegužinės girininkija,366,52a,2.7,6662,0001,0174,Plynas kirtimas,2017-11-15,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,135,12,0.6,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,135,14,1.6,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,135,18,0.8,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,142,1,1.4,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,182,21,0.5,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,182,22,1.5,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,182,23,0.8,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,183,24,1.3,0,0,0,Atvejinis kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,199,11,0.5,0,0,0,Atvejinis kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,199,61,4.7,0,0,0,Atvejinis kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,227,56,1.5,0,0,0,Atvejinis kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,24,4,1.7,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,242,12,0.6,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,242,16,0.8,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,242,6,1.7,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,28,7,1.0,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,34,18,0.4,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,43,14,2.3,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,43,15,0.4,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,43,24,0.3,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,43,3,0.6,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,43,30,0.9,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,46,26,0.3,0,0,0,Atvejinis kirtimas,2017-01-02,2017-12-31
A - 9072,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,46,4,1.2,0,0,0,Plynas kirtimas,2017-01-02,2017-12-31
A - 9077,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,182,36,0.2,0,0,0,Plynas sanitarinis kirtimas (PN),2017-01-23,2017-12-31
A - 9079,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,119,8,3.7,0,0,0,Atrankinis kirtimas,2017-01-31,2017-12-31
A - 9079,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,125,54,0.6,0,0,0,Atvejinis kirtimas,2017-01-31,2017-12-31
A - 9079,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,142,3,1.3,0,0,0,Plynas kirtimas,2017-01-31,2017-12-31
A - 9079,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,147,46,1.8,0,0,0,Atvejinis kirtimas,2017-01-31,2017-12-31
A - 9079,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,169,11,0.1,0,0,0,Plynas kirtimas,2017-01-31,2017-12-31
A - 9079,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,169,21,0.4,0,0,0,Plynas kirtimas,2017-01-31,2017-12-31
A - 9079,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,169,22,4.0,0,0,0,Plynas kirtimas,2017-01-31,2017-12-31
A - 9079,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,169,36,0.4,0,0,0,Plynas kirtimas,2017-01-31,2017-12-31
A - 9079,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,169,37,1.2,0,0,0,Plynas kirtimas,2017-01-31,2017-12-31
A - 9079,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,228,29,1.9,0,0,0,Atrankinis kirtimas,2017-01-31,2017-12-31
A - 9079,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,228,30,0.6,0,0,0,Atrankinis kirtimas,2017-01-31,2017-12-31
A - 9079,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,46,22,2.4,0,0,0,Atrankinis kirtimas,2017-01-31,2017-12-31
A - 9288,Panevėžio,Panevėžio rajono kontroliuojama teritorija,valstybinė,Panevėžio miškų urėdija,Gegužinės girininkija,149,16,1.6,0,0,0,Plynas kirtimas,2017-10-23,2017-12-31
A - 31306,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,352,"11a,12a,20a,20b",2.7,6611,0001,0025,Plynas kirtimas,2017-01-01,2017-12-31
A - 31318,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,335,24a,0.4,6661,0002,0069,Plynas kirtimas,2017-01-03,2017-12-31
A - 31320,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,"13a,14a",0.6,6661,0004,0146,Plynas kirtimas,2017-01-03,2017-12-31
A - 31320,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,15a,1.3,6661,0004,0146,Atrankinis kirtimas,2017-01-03,2017-12-31
A - 31320,Panevėžio,Panevėžio rajono kontroliuojama teritorija,privati,Panevėžio miškų urėdija,Gustonių girininkija,340,16a,0.7,6661,0004,0146,Plynas kirtimas,2017-01-03,2017-12-31
